customer_id,2018-01-01 00:00:00+00:00,2018-02-01 00:00:00+00:00,2018-03-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,2018-09-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,2018-11-01 00:00:00+00:00,2018-12-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2019-02-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,2019-05-01 00:00:00+00:00,2019-06-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,1170.0,420.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1170.0,1230.0,930.0,0.0,2040.0,0.0,1080.0,0.0,30.0,0.0,1170.0,0.0,780.0,840.0,780.0,0.0,900.0,600.0,510.0,810.0,0.0,,,,,
188,,0.0,,,0.0,,0.0,0.0,,,25.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,25.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,25.0,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,240.0,270.0,570.0,0.0,0.0,0.0,210.0,300.0,0.0,600.0,180.0,0.0,210.0,120.0,120.0,210.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,,0.0,210.0,150.0,90.0,90.0,180.0,0.0,0.0,0.0,0.0,240.0,150.0,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,24.5,,,24.5,,24.5,,24.5,,24.5,49.0,,24.5,24.5,,0.0,24.5,24.5,,24.5,0.0,0.0,,0.0,,0.0,,24.5,,,
198,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,,25.0,0.0,,25.0,0.0,0.0,0.0,,25.0,,,25.0,,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.0,2360.0,1800.0,1960.0,600.0,1010.0,1190.0,1320.0,1520.0,2050.0,1640.0,0.0,1240.0,1425.0,0.0,0.0,1370.0,0.0,,0.0,0.0,110.0,0.0,0.0,990.0,770.0,0.0,2060.0,880.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1540.0,0.0,1285.0,0.0,1420.0,0.0,1160.0,,,,,
202,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,3.675,0.0,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,18.75,0.0,,0.0,18.75,0.0,0.0,,,0.0,,,15.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
209,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
210,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,18.75,,17.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,,,,,
215,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.999,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
218,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1991.4,1500.0,0.0,840.0,0.0,1440.0,,,0.0,1440.0,1800.0,1320.0,1440.0,1800.0,1260.0,1380.0,1500.0,1860.0,1440.0,1800.0,1500.0,300.0,1680.0,0.0,1320.0,960.0,1080.0,1440.0,1440.0,1440.0,1380.0,1200.0,0.0,1380.0,1500.0,,,,
227,,0.0,,,,,,,0.0,,,,,,,25.0,,,,,,,,,0.0,,,,,,,,,,,25.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
229,,,0.0,,0.0,0.0,0.0,,,,17.5,,,10.0,0.0,0.0,0.0,0.0,,0.0,,0.0,7.0,0.0,0.0,0.0,9.0,,3.75,0.0,0.0,,5.0,0.0,,11.25,,,0.0,0.0,6.25,0.0,8.75,0.0,0.0,16.25,0.0,0.0,11.25,0.0,25.0,0.0,11.25,0.0,10.0,,,,,
230,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,5.0,0.0,0.0,0.0,4.9,0.0,,,,,
231,0.0,0.0,0.0,0.0,,,,,0.0,,,,,3.75,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,,,,,
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,90.0,30.0,0.0,60.0,0.0,60.0,0.0,30.0,120.0,0.0,,,,,
242,0.0,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,23.75,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,,,23.75,,
246,,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.25,3.75,3.75,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,,,,,
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,360.0,1600.0,1110.0,1291.0,780.0,1105.0,960.0,1015.0,990.0,630.0,840.0,570.0,710.0,540.0,810.0,810.0,860.0,120.0,860.0,170.0,945.0,180.0,950.0,975.0,90.0,890.0,60.0,115.0,1010.0,860.0,885.0,90.0,915.0,380.0,860.0,440.0,480.0,970.0,1040.0,980.0,1040.0,870.0,615.0,300.0,1130.0,,,,
250,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
251,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,25.0,0.0,,,,,
255,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
257,0.0,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,7.5,,,,,18.75,,,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.5,0.0,,,,,
265,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,30.0,150.0,,,,,
268,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,125.0,75.0,100.0,75.0,,50.0,125.0,100.0,75.0,,,,,100.0,100.0,,,100.0,100.0,0.0,75.0,25.0,100.0,75.0,75.0,100.0,,0.0,95.0,75.0,25.0,45.0,0.0,0.0,100.0,110.0,50.0,116.0,58.0,116.0,0.0,100.0,125.0,25.0,125.0,50.0,,
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,75.0,25.0,75.0,100.0,50.0,75.0,100.0,100.0,50.0,25.0,100.0,0.0,100.0,75.0,75.0,0.0,0.0,75.0,75.0,125.0,100.0,0.0,100.0,,125.0,0.0,125.0,75.0,0.0,100.0,50.0,75.0,25.0,50.0,100.0,0.0,0.0,0.0,100.0,25.0,100.0,125.0,150.0,100.0,175.0,125.0,,
270,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16.8,16.8,32.6,16.8,30.1,,16.8,16.8,16.8,,29.6,16.8,16.8,,16.8,0.0,0.0,13.3,11.2,11.9,0.0,0.0,11.2,0.0,11.2,13.3,16.8,0.0,9.8,4.9,9.8,,,16.8,,,,
271,,,,,,,,,,,,,,,,48.0,24.0,24.0,0.0,,,,,,0.0,,5.0,,,,0.0,,5.0,,0.0,,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,8.0,0.0,8.0,5.0,0.0,0.0,8.0,15.0,10.0,0.0,0.0,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,
284,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,7.35,0.0,,,9.8,,7.35,,7.35,0.0,,9.8,7.35,,7.35,7.35,6.125,0.0,7.35,,7.35,,7.35,7.35,7.35,,7.35,0.0,7.35,7.35,0.0,7.35,0.0,7.35,0.0,7.35,7.35,0.0,0.0,0.0,7.35,7.35,7.35,,,7.35
286,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,
290,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,24.5,,0.0,,0.0,0.0,0.0,24.5,0.0,0.0,,,,0.0,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
293,,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,,,5.85,,,,,3.675,,0.0,0.0,0.0,,,0.0,14.7,23.275,0.0,0.0,0.0,,,,,
294,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,20.0,,0.0,17.5,0.0,0.0,,,8.75,0.0,0.0,0.0,0.0,,,,,
297,0.0,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,23.75,0.0,0.0,0.0,,,,,
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,25.0,125.0,150.0,25.0,0.0,200.0,225.0,175.0,175.0,125.0,75.0,175.0,0.0,0.0,125.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,25.0,50.0,50.0,50.0,0.0,0.0,0.0,25.0,,,,,
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,,25.0,,,,0.0,,0.0,,25.0,0.0,,0.0,0.0,,25.0,25.0,25.0,0.0,25.0,0.0,25.0,50.0,0.0,25.0,25.0,25.0,0.0,,,,,
310,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,225.0,0.0,0.0,200.0,0.0,300.0,300.0,0.0,200.0,0.0,0.0,300.0,0.0,225.0,0.0,125.0,75.0,0.0,0.0,300.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,150.0,225.0,0.0,0.0,325.0,0.0,325.0,0.0,225.0,0.0,0.0,0.0,0.0,,,,,
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275,0.0,0.0,23.275,0.0,,23.275,,0.0,,0.0,0.0,,23.275,23.275,23.275,,0.0,,23.275,,0.0,0.0,23.275,23.275,46.55,0.0,23.275,23.275,0.0,0.0,0.0,0.0,46.55,0.0,,0.0,,,,,
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,23.75,0.0,0.0,23.75,23.75,23.75,47.5,23.75,,,,0.0,0.0,0.0,,,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,24.0,48.0,0.0,24.0,0.0,48.0,,,,
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,,,,,
329,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,11.025,,,0.0,0.0,,0.0,0.0,0.0,,0.0,4.9,0.0,,12.25,0.0,,,0.0,0.0,,7.35,,6.125,12.25,,0.0,0.0,8.575,0.0,0.0,0.0,0.0,0.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,,,,,
330,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,8.0,0.0,,,0.0,,0.0,6.0,0.0,17.0,,,16.0,0.0,9.0,22.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,22.0,,,,,
332,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,11.025,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,12.25,9.8,0.0,0.0,0.0,0.0,0.0,17.15,,,,,
333,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
334,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.5,12.5,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,45.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
341,,,,0.0,,,,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,22.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,,,,,
342,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,,,4.9,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,95.0,47.5,0.0,0.0,118.75,23.75,71.25,23.75,23.75,71.25,0.0,18.75,0.0,0.0,23.75,23.75,71.25,71.25,47.5,0.0,95.0,71.25,0.0,23.75,47.5,47.5,0.0,0.0,17.5,0.0,0.0,,,47.5,0.0,0.0,71.25,47.5,0.0,0.0,,,,,
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,48.0,72.0,72.0,0.0,48.0,67.0,24.0,48.0,24.0,48.0,72.0,0.0,24.0,0.0,0.0,0.0,24.0,48.0,48.0,0.0,0.0,96.0,72.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,96.0,0.0,24.0,0.0,48.0,48.0,48.0,0.0,,,,,
346,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,21.7,0.0,0.0,0.0,21.7,,0.0,21.7,,21.7,21.7,0.0,,,,,
347,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,22.0,22.0,,44.0,,44.0,66.0,,22.0,,44.0,,22.0,44.0,44.0,22.0,22.0,44.0,,44.0,88.0,44.0,22.0,44.0,,,22.0,22.0,22.0,22.0,44.0,22.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,,,,
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,78.0,104.0,78.0,130.0,,,,,
351,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,200.0,125.0,0.0,75.0,100.0,125.0,125.0,150.0,0.0,175.0,0.0,125.0,125.0,0.0,0.0,0.0,100.0,125.0,0.0,100.0,100.0,125.0,125.0,100.0,100.0,0.0,150.0,50.0,0.0,150.0,125.0,125.0,175.0,150.0,150.0,0.0,0.0,0.0,150.0,25.0,150.0,150.0,150.0,,,,,
353,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,,,,,
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,25.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
363,,,,,,,0.0,,0.0,,0.0,,25.0,0.0,,0.0,,0.0,,25.0,,0.0,,25.0,,0.0,0.0,0.0,,25.0,,,25.0,,,25.0,,,25.0,0.0,25.0,0.0,,25.0,,0.0,25.0,,0.0,,0.0,,25.0,,25.0,,25.0,,,25.0
368,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,
369,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,825.0,700.0,0.0,1350.0,25.0,0.0,1000.0,0.0,50.0,,,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.0,,0.0,0.0,503.0,,,,,
370,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,25.0,,25.0,,25.0,,0.0,,,0.0,25.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
371,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,23.275,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,23.275,,0.0,,,0.0,,0.0,,23.275,,,23.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275,0.0,0.0,0.0,0.0,0.0,,,,,
372,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,,23.0,0.0,,23.0,0.0,,,0.0,,,,0.0,0.0,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.0,,,,,
373,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,23.75,0.0,,0.0,,0.0,,,23.75,,23.75,23.75,,0.0,,23.75,23.75,,,0.0,23.75,,0.0,23.75,0.0,0.0,23.75,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,47.5,0.0,,,,,
